"Sampling.Unit.Name","Start.Time","End.Time","Spp","Common.Name","Scientific.Name","Count","Date","Latitude","Longitude","SiteName","Ha","Sitio","Wind","Precipitation","PercentCloudCover","DominantCoverType","TidalConditions","VegetationHeight","DisturbGeneral.Collected","VisibleArea.VisibleArea","PercentCover.PercentFlood","CoverType.SecondaryCoverType","PercentCover.PercentVegetated"
"ANDALIEN6","15:45:00","15:46:00","KEGU","Kelp Gull","Larus dominicanus",0,2021-02-09,-36.738644,-73.028761,"Humedal Rocuant - Andalién",1.19,4,2,0,0,16,8,0,1,100,0,NA,0
"ANDALIEN7","13:17:00","13:22:00","KEGU","Kelp Gull","Larus dominicanus",0,2017-01-25,-36.738445,-73.031149,"Humedal Rocuant - Andalién",0.99,4,1,0,10,16,4,0,1,90,20,1,5
"ANDALIEN7","11:26:00","11:30:00","KEGU","Kelp Gull","Larus dominicanus",0,2018-02-03,-36.738445,-73.031149,"Humedal Rocuant - Andalién",0.99,4,0,0,10,16,6,0,1,100,0,NA,NA
"ANDALIEN7","18:02:00","18:04:00","KEGU","Kelp Gull","Larus dominicanus",0,2019-02-06,-36.738445,-73.031149,"Humedal Rocuant - Andalién",0.99,4,0,0,10,16,6,0,1,100,NA,NA,NA
"ANDALIEN7","11:25:00","11:31:00","KEGU","Kelp Gull","Larus dominicanus",0,2020-01-22,-36.738445,-73.031149,"Humedal Rocuant - Andalién",0.99,4,1,0,30,16,4,NA,1,100,NA,NA,NA
"ANDALIEN7","15:52:00","15:57:00","KEGU","Kelp Gull","Larus dominicanus",120,2021-02-09,-36.738445,-73.031149,"Humedal Rocuant - Andalién",0.99,4,2,0,0,16,8,0,1,100,0,NA,0
"ANDALIEN8","13:22:00","13:28:00","KEGU","Kelp Gull","Larus dominicanus",0,2017-01-25,-36.738216,-73.033337,"Humedal Rocuant - Andalién",0.93,4,1,0,10,16,4,0,1,90,20,1,5
"ANDALIEN8","11:31:00","11:35:00","KEGU","Kelp Gull","Larus dominicanus",0,2018-02-03,-36.738216,-73.033337,"Humedal Rocuant - Andalién",0.93,4,0,0,10,16,6,0,1,100,0,NA,NA
"ANDALIEN8","18:04:00","18:06:00","KEGU","Kelp Gull","Larus dominicanus",0,2019-02-06,-36.738216,-73.033337,"Humedal Rocuant - Andalién",0.93,4,0,0,10,16,6,0,1,100,NA,NA,NA
"ANDALIEN8","11:31:00","11:38:00","KEGU","Kelp Gull","Larus dominicanus",4,2020-01-22,-36.738216,-73.033337,"Humedal Rocuant - Andalién",0.93,4,1,0,30,16,4,NA,1,100,NA,NA,NA
"ANDALIEN8","15:58:00","16:02:00","KEGU","Kelp Gull","Larus dominicanus",60,2021-02-09,-36.738216,-73.033337,"Humedal Rocuant - Andalién",0.93,4,2,0,0,16,8,0,1,100,0,NA,0
"ANDALIEN9","13:28:00","13:34:00","KEGU","Kelp Gull","Larus dominicanus",0,2017-01-25,-36.737937,-73.035612,"Humedal Rocuant - Andalién",1.15,4,1,0,10,16,4,0,1,90,20,1,5
"ANDALIEN9","11:35:00","11:38:00","KEGU","Kelp Gull","Larus dominicanus",0,2018-02-03,-36.737937,-73.035612,"Humedal Rocuant - Andalién",1.15,4,0,0,10,16,6,0,1,100,0,NA,NA
"ANDALIEN9","18:07:00","18:08:00","KEGU","Kelp Gull","Larus dominicanus",0,2019-02-06,-36.737937,-73.035612,"Humedal Rocuant - Andalién",1.15,4,0,0,10,16,6,0,1,100,NA,NA,NA
"ANDALIEN9","11:38:00","11:42:00","KEGU","Kelp Gull","Larus dominicanus",0,2020-01-22,-36.737937,-73.035612,"Humedal Rocuant - Andalién",1.15,4,1,0,30,16,4,NA,1,100,NA,NA,NA
"ANDALIEN9","16:03:00","16:06:00","KEGU","Kelp Gull","Larus dominicanus",119,2021-02-09,-36.737937,-73.035612,"Humedal Rocuant - Andalién",1.15,4,2,0,0,16,8,0,1,100,0,NA,0
"CF","12:50:00","12:59:00","KEGU","Kelp Gull","Larus dominicanus",7,2021-01-12,-41.794566,-73.207032,"Humedales de Calbuco - Pureo",1.74,7,2,0,70,17,2,0,0,100,60,NA,0
"CF","12:35:00","12:43:00","KEGU","Kelp Gull","Larus dominicanus",0,2022-02-13,-41.794566,-73.207032,"Humedales de Calbuco - Pureo",1.74,7,0,0,20,17,2,0,1,80,80,NA,0
"CH0","11:14:00","12:05:00","KEGU","Kelp Gull","Larus dominicanus",72,2022-02-12,-41.490647,-72.866514,"Coihuín y Chamiza",6.24,2,2,0,20,14,2,1,0,100,20,NA,40
"CH0","17:45:00","17:48:00","KEGU","Kelp Gull","Larus dominicanus",0,2023-02-10,-41.490647,-72.866514,"Coihuín y Chamiza",6.24,2,1,0,40,14,1,1,0,100,75,15,25
"CHA","18:40:00","19:20:00","KEGU","Kelp Gull","Larus dominicanus",40,2017-02-14,-41.497786,-72.858587,"Coihuín y Chamiza",69.47,2,0,0,10,14,3,1,1,100,NA,15,70
"CHA","08:49:00","09:35:00","KEGU","Kelp Gull","Larus dominicanus",62,2018-02-03,-41.497786,-72.858587,"Coihuín y Chamiza",69.47,2,0,0,10,14,3,1,1,100,NA,15,NA
"CHA1","14:30:00","14:54:00","KEGU","Kelp Gull","Larus dominicanus",3,2019-02-07,-41.491357,-72.863779,"Coihuín y Chamiza",7.64,2,0,0,5,14,3,1,1,100,10,15,60
"CHA1","14:45:00","14:54:00","KEGU","Kelp Gull","Larus dominicanus",1,2020-02-08,-41.491357,-72.863779,"Coihuín y Chamiza",7.64,2,3,0,5,14,3,1,1,100,NA,NA,70
"CHA1","13:38:00","13:48:00","KEGU","Kelp Gull","Larus dominicanus",0,2020-12-15,-41.491357,-72.863779,"Coihuín y Chamiza",7.64,2,3,0,30,14,2,2,1,90,20,NA,70
"CHA1","15:15:00","15:32:00","KEGU","Kelp Gull","Larus dominicanus",0,2021-02-15,-41.491357,-72.863779,"Coihuín y Chamiza",7.64,2,2,0,0,14,2,1,1,100,40,NA,10
"CHA1","14:27:00","14:57:00","KEGU","Kelp Gull","Larus dominicanus",2,2021-03-01,-41.491357,-72.863779,"Coihuín y Chamiza",7.64,2,4,0,70,14,2,3,0,70,60,NA,20
"CHA1","12:28:00","12:43:00","KEGU","Kelp Gull","Larus dominicanus",0,2022-02-12,-41.491357,-72.863779,"Coihuín y Chamiza",7.64,2,2,0,20,14,2,2,NA,100,30,NA,40
"CHA1","17:30:00","17:39:00","KEGU","Kelp Gull","Larus dominicanus",0,2023-02-10,-41.491357,-72.863779,"Coihuín y Chamiza",7.64,2,1,0,50,14,1,1,1,NA,75,15,15
"CHA2","15:00:00","15:09:00","KEGU","Kelp Gull","Larus dominicanus",0,2019-02-07,-41.492977,-72.862376,"Coihuín y Chamiza",6.63,2,0,0,5,14,3,1,1,100,10,15,50
"CHA2","15:01:00","15:15:00","KEGU","Kelp Gull","Larus dominicanus",0,2020-02-08,-41.492977,-72.862376,"Coihuín y Chamiza",6.63,2,3,0,5,14,3,1,1,100,NA,NA,60
"CHA2","13:58:00","14:05:00","KEGU","Kelp Gull","Larus dominicanus",6,2020-12-15,-41.492977,-72.862376,"Coihuín y Chamiza",6.63,2,3,0,30,14,2,2,0,80,20,NA,50
"CHA2","15:40:00","15:55:00","KEGU","Kelp Gull","Larus dominicanus",0,2021-02-15,-41.492977,-72.862376,"Coihuín y Chamiza",6.63,2,2,0,0,14,2,1,NA,100,40,NA,20
"CHA2","15:01:00","15:07:00","KEGU","Kelp Gull","Larus dominicanus",0,2021-03-01,-41.492977,-72.862376,"Coihuín y Chamiza",6.63,2,4,0,70,14,2,3,0,100,60,NA,20
"CHA2","12:45:00","12:56:00","KEGU","Kelp Gull","Larus dominicanus",24,2022-02-12,-41.492977,-72.862376,"Coihuín y Chamiza",6.63,2,2,0,20,14,2,2,NA,100,30,NA,40
"CHA2","17:08:00","17:14:00","KEGU","Kelp Gull","Larus dominicanus",0,2023-02-10,-41.492977,-72.862376,"Coihuín y Chamiza",6.63,2,0,0,40,14,1,1,0,90,70,15,25
"CHA4","15:17:00","15:23:00","KEGU","Kelp Gull","Larus dominicanus",0,2019-02-07,-41.496096,-72.859867,"Coihuín y Chamiza",6.8,2,0,0,5,15,3,1,1,100,20,14,65
"CHA4","15:32:00","15:36:00","KEGU","Kelp Gull","Larus dominicanus",0,2020-02-08,-41.496096,-72.859867,"Coihuín y Chamiza",6.8,2,3,0,0,14,3,1,1,100,20,NA,65
"CHA4","14:21:00","14:27:00","KEGU","Kelp Gull","Larus dominicanus",0,2020-12-15,-41.496096,-72.859867,"Coihuín y Chamiza",6.8,2,3,0,20,14,2,2,0,100,40,NA,50
"CHA4","16:15:00","16:23:00","KEGU","Kelp Gull","Larus dominicanus",0,2021-02-15,-41.496096,-72.859867,"Coihuín y Chamiza",6.8,2,2,0,0,14,2,2,0,100,50,NA,20
"CHA4","15:22:00","15:25:00","KEGU","Kelp Gull","Larus dominicanus",0,2021-03-01,-41.496096,-72.859867,"Coihuín y Chamiza",6.8,2,4,0,70,14,2,2,0,80,85,NA,0
"CHA4","12:05:00","12:21:00","KEGU","Kelp Gull","Larus dominicanus",1,2022-02-12,-41.496096,-72.859867,"Coihuín y Chamiza",6.8,2,2,0,60,14,2,1,0,100,20,NA,40
"CHA4","16:37:00","16:45:00","KEGU","Kelp Gull","Larus dominicanus",0,2023-02-10,-41.496096,-72.859867,"Coihuín y Chamiza",6.8,2,1,0,40,14,1,1,0,100,70,15,25
"CHA5","15:24:00","16:03:00","KEGU","Kelp Gull","Larus dominicanus",2,2019-02-07,-41.497688,-72.858549,"Coihuín y Chamiza",7.11,2,0,0,5,15,3,1,1,100,25,14,50
"CHA5","15:44:00","15:53:00","KEGU","Kelp Gull","Larus dominicanus",0,2020-02-08,-41.497688,-72.858549,"Coihuín y Chamiza",7.11,2,2,0,0,14,3,1,1,100,10,NA,90
"CHA5","14:32:00","14:40:00","KEGU","Kelp Gull","Larus dominicanus",0,2020-12-15,-41.497688,-72.858549,"Coihuín y Chamiza",7.11,2,3,0,10,14,2,2,0,90,40,NA,40
"CHA5","16:28:00","16:35:00","KEGU","Kelp Gull","Larus dominicanus",12,2021-02-15,-41.497688,-72.858549,"Coihuín y Chamiza",7.11,2,2,0,0,14,2,2,1,100,40,NA,20
"CHA5","15:37:00","15:41:00","KEGU","Kelp Gull","Larus dominicanus",0,2021-03-01,-41.497688,-72.858549,"Coihuín y Chamiza",7.11,2,4,0,70,14,2,0,1,100,90,NA,0
"CHA5","11:52:00","12:02:00","KEGU","Kelp Gull","Larus dominicanus",1,2022-02-12,-41.497688,-72.858549,"Coihuín y Chamiza",7.11,2,2,0,60,14,2,1,0,100,20,NA,40
"CHA5","16:25:00","16:29:00","KEGU","Kelp Gull","Larus dominicanus",52,2023-02-10,-41.497688,-72.858549,"Coihuín y Chamiza",7.11,2,1,0,40,14,2,1,0,100,60,15,25
"CHA6","16:05:00","16:26:00","KEGU","Kelp Gull","Larus dominicanus",0,2019-02-07,-41.499423,-72.857202,"Coihuín y Chamiza",7.64,2,0,0,5,15,3,1,1,100,20,14,40
"CHA6","16:02:00","16:04:00","KEGU","Kelp Gull","Larus dominicanus",0,2020-02-08,-41.499423,-72.857202,"Coihuín y Chamiza",7.64,2,1,0,0,14,3,1,1,100,2,NA,98
"CHA6","14:45:00","14:50:00","KEGU","Kelp Gull","Larus dominicanus",0,2020-12-15,-41.499423,-72.857202,"Coihuín y Chamiza",7.64,2,3,0,10,14,2,2,0,80,30,NA,40
"CHA6","16:39:00","16:45:00","KEGU","Kelp Gull","Larus dominicanus",1,2021-02-15,-41.499423,-72.857202,"Coihuín y Chamiza",7.64,2,2,0,0,14,2,2,0,100,40,NA,30
"CHA6","15:57:00","16:03:00","KEGU","Kelp Gull","Larus dominicanus",0,2021-03-01,-41.499423,-72.857202,"Coihuín y Chamiza",7.64,2,3,0,70,14,2,0,0,100,90,NA,0
"CHA6","11:30:00","11:50:00","KEGU","Kelp Gull","Larus dominicanus",2,2022-02-12,-41.499423,-72.857202,"Coihuín y Chamiza",7.64,2,2,0,60,14,2,1,0,100,20,NA,40
"CHA6","16:02:00","16:17:00","KEGU","Kelp Gull","Larus dominicanus",0,2023-02-10,-41.499423,-72.857202,"Coihuín y Chamiza",7.64,2,1,0,40,14,2,1,0,100,55,15,25
"CHA7","16:30:00","16:40:00","KEGU","Kelp Gull","Larus dominicanus",0,2019-02-07,-41.501175,-72.855748,"Coihuín y Chamiza",8.08,2,0,0,5,15,3,1,1,100,20,14,50
"CHA7","16:05:00","16:20:00","KEGU","Kelp Gull","Larus dominicanus",0,2020-02-08,-41.501175,-72.855748,"Coihuín y Chamiza",8.08,2,1,0,0,14,3,1,1,100,10,NA,90
"CHA7","14:56:00","15:01:00","KEGU","Kelp Gull","Larus dominicanus",3,2020-12-15,-41.501175,-72.855748,"Coihuín y Chamiza",8.08,2,2,0,10,14,2,2,0,80,30,NA,40
"CHA7","16:49:00","16:57:00","KEGU","Kelp Gull","Larus dominicanus",0,2021-02-15,-41.501175,-72.855748,"Coihuín y Chamiza",8.08,2,2,0,0,14,2,2,0,90,40,NA,30
"CHA7","16:08:00","16:11:00","KEGU","Kelp Gull","Larus dominicanus",0,2021-03-01,-41.501175,-72.855748,"Coihuín y Chamiza",8.08,2,3,0,70,14,2,0,0,100,100,NA,0
"CHA7","11:30:00","11:49:00","KEGU","Kelp Gull","Larus dominicanus",3,2022-02-12,-41.501175,-72.855748,"Coihuín y Chamiza",8.08,2,4,0,30,14,2,3,0,100,20,NA,40
"CHA7","15:55:00","15:58:00","KEGU","Kelp Gull","Larus dominicanus",0,2023-02-10,-41.501175,-72.855748,"Coihuín y Chamiza",8.08,2,0,0,40,14,2,1,0,90,30,15,60
"CHA8","16:43:00","16:45:00","KEGU","Kelp Gull","Larus dominicanus",0,2019-02-07,-41.50329,-72.854268,"Coihuín y Chamiza",9.01,2,0,0,5,15,3,1,1,100,20,14,50
"CHA8","16:26:00","16:35:00","KEGU","Kelp Gull","Larus dominicanus",0,2020-02-08,-41.50329,-72.854268,"Coihuín y Chamiza",9.01,2,1,0,0,14,3,1,1,100,10,NA,90
"CHA8","15:09:00","15:14:00","KEGU","Kelp Gull","Larus dominicanus",0,2020-12-15,-41.50329,-72.854268,"Coihuín y Chamiza",9.01,2,2,0,10,14,2,2,1,90,40,NA,40
"CHA8","16:59:00","17:05:00","KEGU","Kelp Gull","Larus dominicanus",2,2021-02-15,-41.50329,-72.854268,"Coihuín y Chamiza",9.01,2,2,0,0,14,2,2,0,80,30,3,40
"CHA8","15:15:00","15:20:00","KEGU","Kelp Gull","Larus dominicanus",0,2021-03-01,-41.50329,-72.854268,"Coihuín y Chamiza",9.01,2,2,0,60,14,2,1,0,100,70,NA,20
"CHA8","12:01:00","12:20:00","KEGU","Kelp Gull","Larus dominicanus",0,2022-02-12,-41.50329,-72.854268,"Coihuín y Chamiza",9.01,2,4,0,30,14,2,3,0,100,20,NA,40
"CHA8","15:44:00","15:52:00","KEGU","Kelp Gull","Larus dominicanus",0,2023-02-10,-41.50329,-72.854268,"Coihuín y Chamiza",9.01,2,1,0,30,14,2,1,0,80,10,15,70
"CHA9","16:46:00","16:52:00","KEGU","Kelp Gull","Larus dominicanus",800,2019-02-07,-41.50445,-72.851696,"Coihuín y Chamiza",9.48,2,0,0,5,15,3,1,1,100,30,14,30
"CHA9","16:36:00","16:49:00","KEGU","Kelp Gull","Larus dominicanus",310,2020-02-08,-41.50445,-72.851696,"Coihuín y Chamiza",9.48,2,1,0,0,14,3,1,1,100,15,NA,85
"CHA9","15:19:00","15:27:00","KEGU","Kelp Gull","Larus dominicanus",0,2020-12-15,-41.50445,-72.851696,"Coihuín y Chamiza",9.48,2,2,0,10,14,1,2,0,80,50,NA,20
"CHA9","17:08:00","17:15:00","KEGU","Kelp Gull","Larus dominicanus",2,2021-02-15,-41.50445,-72.851696,"Coihuín y Chamiza",9.48,2,2,0,0,14,2,2,1,100,40,NA,40
"CHA9","15:15:00","15:37:00","KEGU","Kelp Gull","Larus dominicanus",198,2021-03-01,-41.50445,-72.851696,"Coihuín y Chamiza",9.48,2,2,0,50,14,2,1,0,100,70,NA,20
"CHA9","12:43:00","13:07:00","KEGU","Kelp Gull","Larus dominicanus",0,2022-02-12,-41.50445,-72.851696,"Coihuín y Chamiza",9.48,2,4,0,20,14,2,3,0,100,60,NA,30
"CHA9","15:28:00","15:33:00","KEGU","Kelp Gull","Larus dominicanus",0,2023-02-10,-41.50445,-72.851696,"Coihuín y Chamiza",9.48,2,1,0,40,14,2,1,0,70,20,15,50
"CHARCA2","11:35:00","12:24:00","KEGU","Kelp Gull","Larus dominicanus",0,2021-02-15,-31.576637,-71.55741,"Huentelauquén",3.47,3,2,0,100,99,2,NA,0,100,0,NA,0
"CHARCA2","08:47:00","09:20:00","KEGU","Kelp Gull","Larus dominicanus",0,2022-02-03,-31.576637,-71.55741,"Huentelauquén",3.47,3,0,0,100,99,6,0,NA,100,0,NA,0
"CHARCA2","08:29:00","09:00:00","KEGU","Kelp Gull","Larus dominicanus",1,2023-02-13,-31.576637,-71.55741,"Huentelauquén",3.47,3,2,0,100,99,8,1,0,100,0,NA,60
"COQ14","08:00:00","08:28:00","KEGU","Kelp Gull","Larus dominicanus",21,2022-02-14,-29.900063,-71.273762,"Bahía de Coquimbo - río Elqui - Desembocadura",6.12,1,1,0,0,16,2,1,0,100,NA,NA,5
"COQ14","06:56:00","07:36:00","KEGU","Kelp Gull","Larus dominicanus",98,2023-02-15,-29.900063,-71.273762,"Bahía de Coquimbo - río Elqui - Desembocadura",6.12,1,0,0,NA,16,1,1,1,80,20,NA,5
"COQ15","07:32:00","07:55:00","KEGU","Kelp Gull","Larus dominicanus",0,2022-02-14,-29.897706,-71.271445,"Bahía de Coquimbo - río Elqui - Desembocadura",10.73,1,1,0,0,3,2,3,0,80,5,NA,80
"COQ15","07:40:00","07:59:00","KEGU","Kelp Gull","Larus dominicanus",5,2023-02-15,-29.897706,-71.271445,"Bahía de Coquimbo - río Elqui - Desembocadura",10.73,1,0,0,NA,1,1,2,1,20,NA,3,75
"COQ17","08:36:00","08:41:00","KEGU","Kelp Gull","Larus dominicanus",17,2022-02-14,-29.8932,-71.27156,"Bahía de Coquimbo - río Elqui - Desembocadura",3.44,1,1,0,0,1,2,1,1,100,90,NA,10
"COQ17","08:47:00","09:12:00","KEGU","Kelp Gull","Larus dominicanus",8,2023-02-15,-29.8932,-71.27156,"Bahía de Coquimbo - río Elqui - Desembocadura",3.44,1,1,0,NA,1,1,2,1,20,70,10,15
"COQ18","07:47:00","08:11:00","KEGU","Kelp Gull","Larus dominicanus",181,2022-02-14,-29.894617,-71.273527,"Bahía de Coquimbo - río Elqui - Desembocadura",1.97,1,1,0,0,1,2,NA,1,100,10,NA,NA
"COQ18","08:05:00","08:45:00","KEGU","Kelp Gull","Larus dominicanus",93,2023-02-15,-29.894617,-71.273527,"Bahía de Coquimbo - río Elqui - Desembocadura",1.97,1,6,0,NA,1,1,1,1,90,10,16,5
"COQ19","09:06:00","09:26:00","KEGU","Kelp Gull","Larus dominicanus",0,2022-02-14,-29.88879,-71.273383,"Bahía de Coquimbo - río Elqui - Desembocadura",10.04,1,1,0,0,16,2,1,1,100,NA,NA,15
"COQ19","08:56:00","09:40:00","KEGU","Kelp Gull","Larus dominicanus",34,2023-02-15,-29.88879,-71.273383,"Bahía de Coquimbo - río Elqui - Desembocadura",10.04,1,1,0,NA,16,1,0,1,85,20,NA,0
"COQ21","09:29:00","09:51:00","KEGU","Kelp Gull","Larus dominicanus",106,2022-02-14,-29.879741,-71.27386,"Bahía de Coquimbo - río Elqui - Desembocadura",11.37,1,1,0,0,16,2,1,1,100,NA,NA,20
"COQ21","09:46:00","10:11:00","KEGU","Kelp Gull","Larus dominicanus",95,2023-02-15,-29.879741,-71.27386,"Bahía de Coquimbo - río Elqui - Desembocadura",11.37,1,2,0,NA,16,1,1,1,100,15,NA,10
"COQ22","09:52:00","10:25:00","KEGU","Kelp Gull","Larus dominicanus",58,2022-02-14,-29.870696,-71.274807,"Bahía de Coquimbo - río Elqui - Desembocadura",10.84,1,1,0,0,16,1,1,1,100,NA,NA,30
"COQ22","10:12:00","10:38:00","KEGU","Kelp Gull","Larus dominicanus",43,2023-02-15,-29.870696,-71.274807,"Bahía de Coquimbo - río Elqui - Desembocadura",10.84,1,4,0,NA,16,1,0,1,95,15,NA,0
"COQ25","10:16:00","10:42:00","KEGU","Kelp Gull","Larus dominicanus",40,2022-02-14,-29.861552,-71.276106,"Bahía de Coquimbo - río Elqui - Desembocadura",11.43,1,1,0,0,1,4,1,1,100,NA,NA,5
"COQ25","10:39:00","11:11:00","KEGU","Kelp Gull","Larus dominicanus",13,2023-02-15,-29.861552,-71.276106,"Bahía de Coquimbo - río Elqui - Desembocadura",11.43,1,4,0,NA,16,1,0,1,95,15,NA,0
"COQ26","09:15:00","10:12:00","KEGU","Kelp Gull","Larus dominicanus",263,2022-02-14,-29.852536,-71.277323,"Bahía de Coquimbo - río Elqui - Desembocadura",14.31,1,1,0,0,16,4,1,1,100,NA,NA,5
"COQ26","11:14:00","11:50:00","KEGU","Kelp Gull","Larus dominicanus",24,2023-02-15,-29.852536,-71.277323,"Bahía de Coquimbo - río Elqui - Desembocadura",14.31,1,4,0,NA,16,1,0,1,95,15,NA,0
"COQ27","08:55:00","09:15:00","KEGU","Kelp Gull","Larus dominicanus",73,2022-02-14,-29.843966,-71.279002,"Bahía de Coquimbo - río Elqui - Desembocadura",16.71,1,1,0,0,16,4,1,1,100,NA,NA,5
"COQ27","11:51:00","12:30:00","KEGU","Kelp Gull","Larus dominicanus",16,2023-02-15,-29.843966,-71.279002,"Bahía de Coquimbo - río Elqui - Desembocadura",16.71,1,4,0,NA,16,1,0,1,95,15,NA,0
"COQ28","08:28:00","08:55:00","KEGU","Kelp Gull","Larus dominicanus",24,2022-02-14,-29.83511,-71.280964,"Bahía de Coquimbo - río Elqui - Desembocadura",21.45,1,1,0,0,16,4,1,1,100,NA,NA,5
"COQ28","12:31:00","12:56:00","KEGU","Kelp Gull","Larus dominicanus",67,2023-02-15,-29.83511,-71.280964,"Bahía de Coquimbo - río Elqui - Desembocadura",21.45,1,4,0,NA,16,1,0,1,95,15,NA,0
"COQ29","07:46:00","08:28:00","KEGU","Kelp Gull","Larus dominicanus",176,2022-02-14,-29.826664,-71.286013,"Bahía de Coquimbo - río Elqui - Desembocadura",13.99,1,1,0,0,16,4,1,NA,100,NA,NA,5
"COQ29","13:00:00","13:15:00","KEGU","Kelp Gull","Larus dominicanus",137,2023-02-15,-29.826664,-71.286013,"Bahía de Coquimbo - río Elqui - Desembocadura",13.99,1,2,0,NA,16,1,0,1,100,15,NA,0
"COQ32","07:30:00","07:42:00","KEGU","Kelp Gull","Larus dominicanus",20,2022-02-14,-29.821912,-71.288635,"Bahía de Coquimbo - río Elqui - Desembocadura",1.99,1,1,0,0,1,4,5,1,30,90,NA,NA
"COQ32","13:27:00","13:35:00","KEGU","Kelp Gull","Larus dominicanus",34,2023-02-15,-29.821912,-71.288635,"Bahía de Coquimbo - río Elqui - Desembocadura",1.99,1,3,0,NA,1,1,0,1,100,30,16,0
"HT2","16:44:00","16:48:00","KEGU","Kelp Gull","Larus dominicanus",45,2023-02-11,-41.715529,-73.153404,"Humedales de Calbuco - Huito",3.54,6,1,1,60,14,1,0,0,100,85,NA,NA
"HUENTE3","16:35:00","16:48:00","KEGU","Kelp Gull","Larus dominicanus",1,2020-02-15,-31.619121,-71.561244,"Huentelauquén",6.83,3,2,0,0,16,1,1,0,100,20,19,10
"HUENTE3","13:51:00","14:04:00","KEGU","Kelp Gull","Larus dominicanus",0,2021-02-15,-31.619121,-71.561244,"Huentelauquén",6.83,3,1,0,90,16,1,1,0,100,20,19,10
"HUENTE3","12:36:00","13:03:00","KEGU","Kelp Gull","Larus dominicanus",0,2022-02-03,-31.619121,-71.561244,"Huentelauquén",6.83,3,2,0,30,16,1,1,1,100,20,19,10
"HUENTE3","14:13:00","14:22:00","KEGU","Kelp Gull","Larus dominicanus",0,2023-02-13,-31.619121,-71.561244,"Huentelauquén",6.83,3,3,0,0,16,2,0,0,100,5,19,0
"HUENTE4","17:03:00","17:12:00","KEGU","Kelp Gull","Larus dominicanus",0,2020-02-15,-31.61626,-71.562541,"Huentelauquén",10.43,3,2,0,0,16,1,0,0,100,20,19,0
"HUENTE4","14:08:00","14:17:00","KEGU","Kelp Gull","Larus dominicanus",0,2021-02-15,-31.61626,-71.562541,"Huentelauquén",10.43,3,1,0,90,16,1,NA,0,100,20,19,0
"HUENTE4","12:25:00","12:35:00","KEGU","Kelp Gull","Larus dominicanus",0,2022-02-03,-31.61626,-71.562541,"Huentelauquén",10.43,3,2,0,50,16,2,0,0,100,20,19,0
"HUENTE4","13:47:00","14:10:00","KEGU","Kelp Gull","Larus dominicanus",5,2023-02-13,-31.61626,-71.562541,"Huentelauquén",10.43,3,3,0,0,16,2,0,0,100,10,19,0
"HUENTE5","17:35:00","17:42:00","KEGU","Kelp Gull","Larus dominicanus",0,2020-02-15,-31.613084,-71.565049,"Huentelauquén",21.25,3,2,0,0,16,1,0,0,100,5,19,0
"HUENTE5","14:21:00","14:33:00","KEGU","Kelp Gull","Larus dominicanus",0,2021-02-15,-31.613084,-71.565049,"Huentelauquén",21.25,3,1,0,90,16,1,NA,0,100,5,19,0
"HUENTE5","12:12:00","12:22:00","KEGU","Kelp Gull","Larus dominicanus",1,2022-02-03,-31.613084,-71.565049,"Huentelauquén",21.25,3,2,0,70,16,1,0,0,100,5,19,0
"HUENTE5","13:25:00","13:45:00","KEGU","Kelp Gull","Larus dominicanus",0,2023-02-13,-31.613084,-71.565049,"Huentelauquén",21.25,3,3,0,0,16,2,1,0,100,5,19,5
"HUENTE6","17:50:00","18:00:00","KEGU","Kelp Gull","Larus dominicanus",0,2020-02-15,-31.6093,-71.570516,"Huentelauquén",17.89,3,2,0,0,16,1,0,0,100,5,19,0
"HUENTE6","14:36:00","14:48:00","KEGU","Kelp Gull","Larus dominicanus",0,2021-02-15,-31.6093,-71.570516,"Huentelauquén",17.89,3,1,0,90,16,1,NA,0,100,5,19,NA
"HUENTE6","12:00:00","12:10:00","KEGU","Kelp Gull","Larus dominicanus",0,2022-02-03,-31.6093,-71.570516,"Huentelauquén",17.89,3,2,0,70,16,1,0,0,100,5,19,0
"HUENTE6","13:06:00","13:17:00","KEGU","Kelp Gull","Larus dominicanus",2,2023-02-13,-31.6093,-71.570516,"Huentelauquén",17.89,3,3,0,0,16,2,1,1,100,5,19,5
"LLANOS2","17:00:00","17:10:00","KEGU","Kelp Gull","Larus dominicanus",0,2021-02-15,-31.588887,-71.564678,"Huentelauquén",17.07,3,2,0,0,99,7,NA,0,100,0,NA,0
"LLANOS2","10:47:00","11:00:00","KEGU","Kelp Gull","Larus dominicanus",0,2022-02-03,-31.588887,-71.564678,"Huentelauquén",17.07,3,1,0,100,99,6,0,0,100,0,NA,0
"LLANOS2","10:38:00","10:55:00","KEGU","Kelp Gull","Larus dominicanus",2,2023-02-13,-31.588887,-71.564678,"Huentelauquén",17.07,3,3,0,90,99,6,1,1,100,0,NA,95
"LLANOS4","16:30:00","16:40:00","KEGU","Kelp Gull","Larus dominicanus",0,2021-02-15,-31.595118,-71.566229,"Huentelauquén",11.39,3,2,0,0,99,7,NA,0,100,0,NA,0
"LLANOS4","11:15:00","11:25:00","KEGU","Kelp Gull","Larus dominicanus",0,2022-02-03,-31.595118,-71.566229,"Huentelauquén",11.39,3,1,0,100,99,6,0,0,100,0,NA,0
"LLANOS4","11:43:00","12:08:00","KEGU","Kelp Gull","Larus dominicanus",7,2023-02-13,-31.595118,-71.566229,"Huentelauquén",11.39,3,4,0,10,99,6,1,1,100,0,NA,95
